Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Size,Unit Price,Sales,Coffee Type Name,Roast Type Name,Loyalty Card,City,Postcode,Country_cust,Email_cust,Loyalty Card_cust,Email_Missing_Flag,Phone Number,Phone_Missing_Flag,Coffee Type,Size_prod,Unit Price_prod,Profit,Year,Quarter,Month_Num,Month,Day_Name,Week,Is_Weekend,YearMonth,Total_Profit,Profit_Margin_Pct,Price_Bucket,Size_Label,Season,Revenue_Tier
KSH-47717-456,2020-04-19,74671-55639-TU,L-M-1,3,Lindy Uttermare,luttermarehm@engadget.com,United States,1.0,14.55,43.650000000000006,Libriac,Medium,No,Denton,76205,United States,luttermarehm@engadget.com,No,0,+1 (817) 793-6871,0,Lib,1.0,14.55,1.8915000000000002,2020,2,4,April,Sunday,16,True,2020-04,5.6745,13.0,Luxury (>$14),Large,Spring,High
ANK-59436-446,2022-01-17,17488-65879-XL,E-L-0.5,4,Eal D'Ambrogio,edambrogiohn@techcrunch.com,United States,0.5,8.91,35.64,Excelsa,Large,Yes,Lees Summit,64082,United States,edambrogiohn@techcrunch.com,Yes,0,+1 (816) 196-1729,0,Exc,0.5,8.91,0.9801,2022,1,1,January,Monday,3,False,2022-01,3.9204,11.0,Standard ($7-10),Medium,Winter,High
AYY-83051-752,2019-01-22,46431-09298-OU,L-L-1,6,Carolee Winchcombe,cwinchcombeho@jiathis.com,United States,1.0,15.85,95.1,Libriac,Large,Yes,Little Rock,72209,United States,cwinchcombeho@jiathis.com,Yes,0,+1 (501) 772-4397,0,Lib,1.0,15.85,2.0605,2019,1,1,January,Tuesday,4,False,2019-01,12.363000000000001,13.0,Luxury (>$14),Large,Winter,Top
CSW-59644-267,2020-02-28,60378-26473-FE,E-M-2.5,1,Benedikta Paumier,bpaumierhp@umn.edu,Ireland,2.5,31.624999999999996,31.624999999999996,Excelsa,Medium,Yes,Ballisodare,E45,Ireland,bpaumierhp@umn.edu,Yes,0,+353 (777) 856-8236,0,Exc,2.5,31.624999999999996,3.47875,2020,1,2,February,Friday,9,False,2020-02,3.47875,11.0,Luxury (>$14),XL,Winter,High
IGW-04801-466,2021-05-15,29051-27555-GD,L-D-0.2,1,Jeno Capey,jcapeyhr@bravesites.com,United States,0.2,3.885,3.885,Libriac,Dark,Yes,Erie,16534,United States,jcapeyhr@bravesites.com,Yes,0,+1 (814) 974-7878,0,Lib,0.2,3.885,0.50505,2021,2,5,May,Saturday,19,True,2021-05,0.50505,13.0,Budget (<$7),Small,Spring,Low
LJN-34281-921,2021-12-17,52143-35672-JF,R-L-2.5,5,Tuckie Mathonnet,tmathonneti0@google.co.jp,United States,2.5,27.484999999999996,137.42499999999998,Robusta,Large,No,Columbus,43240,United States,tmathonneti0@google.co.jp,No,0,+1 (614) 781-0396,0,Rob,2.5,27.484999999999996,1.6490999999999998,2021,4,12,December,Friday,50,False,2021-12,8.2455,6.0,Luxury (>$14),XL,Winter,Top
BWZ-46364-547,2021-09-09,64918-67725-MN,R-L-1,3,Yardley Basill,ybasillht@theguardian.com,United States,1.0,11.95,35.849999999999994,Robusta,Large,Yes,Pittsburgh,15255,United States,ybasillht@theguardian.com,Yes,0,+1 (412) 297-2806,0,Rob,1.0,11.95,0.717,2021,3,9,September,Thursday,36,False,2021-09,2.151,6.0,Premium ($10-14),Large,Autumn,High
SBC-95710-706,2020-02-19,85634-61759-ND,E-M-0.2,2,Maggy Baistow,mbaistowhu@i2i.jp,United Kingdom,0.2,4.125,8.25,Excelsa,Medium,Yes,Ford,GL54,United Kingdom,mbaistowhu@i2i.jp,Yes,0,+44 (876) 508-3376,0,Exc,0.2,4.125,0.45375,2020,1,2,February,Wednesday,8,False,2020-02,0.9075,11.0,Budget (<$7),Small,Winter,Low
WRN-55114-031,2020-06-29,40180-22940-QB,E-L-2.5,3,Courtney Pallant,cpallanthv@typepad.com,United States,2.5,34.154999999999994,102.46499999999997,Excelsa,Large,Yes,Dallas,75260,United States,cpallanthv@typepad.com,Yes,0,UNKNOWN,1,Exc,2.5,34.154999999999994,3.7570499999999996,2020,2,6,June,Monday,27,False,2020-06,11.271149999999999,11.0,Luxury (>$14),XL,Summer,Top
JVF-91003-729,2020-10-02,98536-88616-FF,A-D-2.5,3,Denny O' Ronan,dohx@redcross.org,United States,2.5,22.884999999999998,68.655,Arabica,Dark,Yes,San Angelo,76905,United States,dohx@redcross.org,Yes,0,+1 (325) 276-3690,0,Ara,2.5,22.884999999999998,2.0596499999999995,2020,4,10,October,Friday,40,False,2020-10,6.178949999999999,9.0,Luxury (>$14),XL,Autumn,Top
MVB-22135-665,2021-12-02,55621-06130-SA,A-D-1,1,Dottie Rallin,drallinhy@howstuffworks.com,United States,1.0,9.95,9.95,Arabica,Dark,Yes,Albany,12205,United States,drallinhy@howstuffworks.com,Yes,0,+1 (518) 981-1531,0,Ara,1.0,9.95,0.8954999999999999,2021,4,12,December,Thursday,48,False,2021-12,0.8954999999999999,9.0,Standard ($7-10),Large,Winter,Low
CKS-47815-571,2021-11-02,45666-86771-EH,L-L-0.5,3,Ardith Chill,achillhz@epa.gov,United Kingdom,0.5,9.51,28.53,Libriac,Large,Yes,Thorpe,BD23,United Kingdom,achillhz@epa.gov,Yes,0,+44 (411) 344-1320,0,Lib,0.5,9.51,1.2363,2021,4,11,November,Tuesday,44,False,2021-11,3.7089,13.0,Standard ($7-10),Medium,Autumn,Medium
OAW-17338-101,2020-02-23,52143-35672-JF,R-D-0.2,6,Tuckie Mathonnet,tmathonneti0@google.co.jp,United States,0.2,2.6849999999999996,16.11,Robusta,Dark,No,Columbus,43240,United States,tmathonneti0@google.co.jp,No,0,+1 (614) 781-0396,0,Rob,0.2,2.6849999999999996,0.16109999999999997,2020,1,2,February,Sunday,8,True,2020-02,0.9665999999999998,6.0,Budget (<$7),Small,Winter,Medium
ALP-37623-536,2020-07-03,24689-69376-XX,L-L-1,6,Charmane Denys,cdenysi1@is.gd,United Kingdom,1.0,15.85,95.1,Libriac,Large,No,Carlton,DL8,United Kingdom,cdenysi1@is.gd,No,0,+44 (341) 297-2539,0,Lib,1.0,15.85,2.0605,2020,3,7,July,Friday,27,False,2020-07,12.363000000000001,13.0,Luxury (>$14),Large,Summer,Top
WMU-87639-108,2019-02-11,71891-51101-VQ,R-D-0.5,1,Cecily Stebbings,cstebbingsi2@drupal.org,United States,0.5,5.369999999999999,5.369999999999999,Robusta,Dark,Yes,Corona,92883,United States,cstebbingsi2@drupal.org,Yes,0,+1 (951) 986-4062,0,Rob,0.5,5.369999999999999,0.32219999999999993,2019,1,2,February,Monday,7,False,2019-02,0.32219999999999993,6.0,Budget (<$7),Medium,Winter,Low
YZG-20575-451,2020-03-02,64845-00270-NO,L-L-1,4,Rhetta Zywicki,rzywickii4@ifeng.com,Ireland,1.0,15.85,63.4,Libriac,Large,No,Ballinteer,D6W,Ireland,rzywickii4@ifeng.com,No,0,UNKNOWN,1,Lib,1.0,15.85,2.0605,2020,1,3,March,Monday,10,False,2020-03,8.242,13.0,Luxury (>$14),Large,Spring,Top
HTH-52867-812,2021-06-28,29851-36402-UX,A-M-2.5,4,Almeria Burgett,aburgetti5@moonfruit.com,United States,2.5,25.874999999999996,103.49999999999999,Arabica,Medium,No,Toledo,43610,United States,aburgetti5@moonfruit.com,No,0,+1 (419) 372-4746,0,Ara,2.5,25.874999999999996,2.3287499999999994,2021,2,6,June,Monday,26,False,2021-06,9.314999999999998,9.0,Luxury (>$14),XL,Summer,Top
FWU-44971-444,2019-01-11,12190-25421-WM,A-D-2.5,3,Marvin Malloy,mmalloyi6@seattletimes.com,United States,2.5,22.884999999999998,68.655,Arabica,Dark,No,Washington,20088,United States,mmalloyi6@seattletimes.com,No,0,+1 (202) 284-7115,0,Ara,2.5,22.884999999999998,2.0596499999999995,2019,1,1,January,Friday,2,False,2019-01,6.178949999999999,9.0,Luxury (>$14),XL,Winter,Top
EQI-82205-066,2019-09-20,52316-30571-GD,R-M-2.5,2,Maxim McParland,mmcparlandi7@w3.org,United States,2.5,22.884999999999998,45.769999999999996,Robusta,Medium,Yes,Cedar Rapids,52405,United States,mmcparlandi7@w3.org,Yes,0,UNKNOWN,1,Rob,2.5,22.884999999999998,1.3730999999999998,2019,3,9,September,Friday,38,False,2019-09,2.7461999999999995,6.0,Luxury (>$14),XL,Autumn,High
NAR-00747-074,2021-10-16,23243-92649-RY,L-D-1,4,Sylas Jennaroy,sjennaroyi8@purevolume.com,United States,1.0,12.95,51.8,Libriac,Dark,No,Aurora,80045,United States,sjennaroyi8@purevolume.com,No,0,UNKNOWN,1,Lib,1.0,12.95,1.6835,2021,4,10,October,Saturday,41,True,2021-10,6.734,13.0,Premium ($10-14),Large,Autumn,High
JYR-22052-185,2020-01-01,39528-19971-OR,A-M-0.5,2,Wren Place,wplacei9@wsj.com,United States,0.5,6.75,13.5,Arabica,Medium,Yes,Sunnyvale,94089,United States,wplacei9@wsj.com,Yes,0,+1 (408) 106-8863,0,Ara,0.5,6.75,0.6074999999999999,2020,1,1,January,Wednesday,1,False,2020-01,1.2149999999999999,9.0,Budget (<$7),Medium,Winter,Low
XKO-54097-932,2022-03-10,32743-78448-KT,E-M-0.5,3,Janella Millett,jmillettik@addtoany.com,United States,0.5,8.25,24.75,Excelsa,Medium,Yes,Durham,27717,United States,jmillettik@addtoany.com,Yes,0,+1 (919) 302-3228,0,Exc,0.5,8.25,0.9075,2022,1,3,March,Thursday,10,False,2022-03,2.7225,11.0,Standard ($7-10),Medium,Spring,Medium
HXA-72415-025,2022-05-12,93417-12322-YB,A-D-2.5,2,Dollie Gadsden,dgadsdenib@google.com.hk,Ireland,2.5,22.884999999999998,45.769999999999996,Arabica,Dark,Yes,Cluain Meala,E91,Ireland,dgadsdenib@google.com.hk,Yes,0,+353 (847) 447-7835,0,Ara,2.5,22.884999999999998,2.0596499999999995,2022,2,5,May,Thursday,19,False,2022-05,4.119299999999999,9.0,Luxury (>$14),XL,Spring,High
MJF-20065-335,2020-09-10,56891-86662-UY,E-L-0.5,6,Val Wakelin,vwakelinic@unesco.org,United States,0.5,8.91,53.46,Excelsa,Large,No,Lansing,48930,United States,vwakelinic@unesco.org,No,0,+1 (517) 163-7746,0,Exc,0.5,8.91,0.9801,2020,3,9,September,Thursday,37,False,2020-09,5.880599999999999,11.0,Standard ($7-10),Medium,Autumn,High
GFI-83300-059,2021-10-16,40414-26467-VE,A-M-0.2,6,Annie Campsall,acampsallid@zimbio.com,United States,0.2,3.375,20.25,Arabica,Medium,Yes,Houston,77281,United States,acampsallid@zimbio.com,Yes,0,+1 (713) 339-5547,0,Ara,0.2,3.375,0.30374999999999996,2021,4,10,October,Saturday,41,True,2021-10,1.8224999999999998,9.0,Budget (<$7),Small,Autumn,Medium
WJR-51493-682,2021-06-17,87858-83734-RK,L-D-2.5,5,Shermy Moseby,smosebyie@stanford.edu,United States,2.5,29.784999999999997,148.92499999999998,Libriac,Dark,No,Murfreesboro,37131,United States,smosebyie@stanford.edu,No,0,UNKNOWN,1,Lib,2.5,29.784999999999997,3.8720499999999998,2021,2,6,June,Thursday,24,False,2021-06,19.36025,13.0,Luxury (>$14),XL,Summer,Top
SHP-55648-472,2019-03-30,46818-20198-GB,A-M-1,6,Corrie Wass,cwassif@prweb.com,United States,1.0,11.25,67.5,Arabica,Medium,No,Charleston,25362,United States,cwassif@prweb.com,No,0,UNKNOWN,1,Ara,1.0,11.25,1.0125,2019,1,3,March,Saturday,13,True,2019-03,6.074999999999999,9.0,Premium ($10-14),Large,Spring,Top
HYR-03455-684,2021-12-19,29808-89098-XD,E-D-1,6,Ira Sjostrom,isjostromig@pbs.org,United States,1.0,12.15,72.9,Excelsa,Dark,No,Erie,16534,United States,isjostromig@pbs.org,No,0,+1 (814) 359-4610,0,Exc,1.0,12.15,1.3365,2021,4,12,December,Sunday,50,True,2021-12,8.019,11.0,Premium ($10-14),Large,Winter,Top
HYR-03455-684,2021-12-19,29808-89098-XD,L-D-0.2,2,Ira Sjostrom,isjostromig@pbs.org,United States,0.2,3.885,7.77,Libriac,Dark,No,Erie,16534,United States,isjostromig@pbs.org,No,0,+1 (814) 359-4610,0,Lib,0.2,3.885,0.50505,2021,4,12,December,Sunday,50,True,2021-12,1.0101,13.0,Budget (<$7),Small,Winter,Low
HUG-52766-375,2020-06-05,78786-77449-RQ,A-D-2.5,4,Jermaine Branchett,jbranchettii@bravesites.com,United States,2.5,22.884999999999998,91.53999999999999,Arabica,Dark,No,Lubbock,79491,United States,jbranchettii@bravesites.com,No,0,+1 (806) 376-6144,0,Ara,2.5,22.884999999999998,2.0596499999999995,2020,2,6,June,Friday,23,False,2020-06,8.238599999999998,9.0,Luxury (>$14),XL,Summer,Top
DAH-46595-917,2021-09-12,27878-42224-QF,A-D-1,6,Nissie Rudland,nrudlandij@blogs.com,Ireland,1.0,9.95,59.699999999999996,Arabica,Dark,No,Gorey,Y25,Ireland,nrudlandij@blogs.com,No,0,+353 (445) 224-6111,0,Ara,1.0,9.95,0.8954999999999999,2021,3,9,September,Sunday,36,True,2021-09,5.372999999999999,9.0,Standard ($7-10),Large,Autumn,Top
VEM-79839-466,2022-03-16,32743-78448-KT,R-L-2.5,5,Janella Millett,jmillettik@addtoany.com,United States,2.5,27.484999999999996,137.42499999999998,Robusta,Large,Yes,Durham,27717,United States,jmillettik@addtoany.com,Yes,0,+1 (919) 302-3228,0,Rob,2.5,27.484999999999996,1.6490999999999998,2022,1,3,March,Wednesday,11,False,2022-03,8.2455,6.0,Luxury (>$14),XL,Spring,Top
OWH-11126-533,2021-12-21,25331-13794-SB,L-M-2.5,2,Ferdie Tourry,ftourryil@google.de,United States,2.5,33.464999999999996,66.92999999999999,Libriac,Medium,No,Florence,29505,United States,ftourryil@google.de,No,0,+1 (843) 243-1686,0,Lib,2.5,33.464999999999996,4.3504499999999995,2021,4,12,December,Tuesday,51,False,2021-12,8.700899999999999,13.0,Luxury (>$14),XL,Winter,Top
UMT-26130-151,2019-05-21,55864-37682-GQ,L-M-0.2,3,Cecil Weatherall,cweatherallim@toplist.cz,United States,0.2,4.365,13.095,Libriac,Medium,Yes,Syracuse,13205,United States,cweatherallim@toplist.cz,Yes,0,+1 (315) 335-0182,0,Lib,0.2,4.365,0.56745,2019,2,5,May,Tuesday,21,False,2019-05,1.70235,13.0,Budget (<$7),Small,Spring,Low
JKA-27899-806,2021-10-26,97005-25609-CQ,R-L-1,5,Gale Heindrick,gheindrickin@usda.gov,United States,1.0,11.95,59.75,Robusta,Large,No,Lawrenceville,30245,United States,gheindrickin@usda.gov,No,0,+1 (229) 111-7292,0,Rob,1.0,11.95,0.717,2021,4,10,October,Tuesday,43,False,2021-10,3.585,6.0,Premium ($10-14),Large,Autumn,Top
ULU-07744-724,2020-03-26,94058-95794-IJ,L-M-0.5,5,Layne Imason,limasonio@discuz.net,United States,0.5,8.73,43.650000000000006,Libriac,Medium,Yes,Houston,77070,United States,limasonio@discuz.net,Yes,0,UNKNOWN,1,Lib,0.5,8.73,1.1349,2020,1,3,March,Thursday,13,False,2020-03,5.6745,13.0,Standard ($7-10),Medium,Spring,High
NOM-56457-507,2020-10-14,40214-03678-GU,E-M-1,6,Hazel Saill,hsaillip@odnoklassniki.ru,United States,1.0,13.75,82.5,Excelsa,Medium,Yes,Kansas City,66160,United States,hsaillip@odnoklassniki.ru,Yes,0,+1 (913) 968-8024,0,Exc,1.0,13.75,1.5125,2020,4,10,October,Wednesday,42,False,2020-10,9.075,11.0,Premium ($10-14),Large,Autumn,Top
NZN-71683-705,2021-12-13,04921-85445-SL,A-L-2.5,6,Hermann Larvor,hlarvoriq@last.fm,United States,2.5,29.784999999999997,178.70999999999998,Arabica,Large,Yes,Bradenton,34282,United States,hlarvoriq@last.fm,Yes,0,+1 (941) 779-2195,0,Ara,2.5,29.784999999999997,2.6806499999999995,2021,4,12,December,Monday,50,False,2021-12,16.083899999999996,9.0,Luxury (>$14),XL,Winter,Top
ZYU-11345-774,2021-01-10,18293-78136-MN,L-M-0.5,5,Charin Penwarden,cpenwardenit@mlb.com,Ireland,0.5,8.73,43.650000000000006,Libriac,Medium,No,Whitegate,D15,Ireland,cpenwardenit@mlb.com,No,0,+353 (765) 345-5590,0,Lib,0.5,8.73,1.1349,2021,1,1,January,Sunday,1,True,2021-01,5.6745,13.0,Standard ($7-10),Medium,Winter,High
CPW-34587-459,2021-03-26,84641-67384-TD,A-L-2.5,6,Milty Middis,mmiddisiu@dmoz.org,United States,2.5,29.784999999999997,178.70999999999998,Arabica,Large,Yes,Wichita,67260,United States,mmiddisiu@dmoz.org,Yes,0,+1 (316) 736-9645,0,Ara,2.5,29.784999999999997,2.6806499999999995,2021,1,3,March,Friday,12,False,2021-03,16.083899999999996,9.0,Luxury (>$14),XL,Spring,Top
NQZ-82067-394,2022-03-25,72320-29738-EB,R-L-2.5,1,Adrianne Vairow,avairowiv@studiopress.com,United Kingdom,2.5,27.484999999999996,27.484999999999996,Robusta,Large,No,Thorpe,BD23,United Kingdom,avairowiv@studiopress.com,No,0,+44 (236) 517-2586,0,Rob,2.5,27.484999999999996,1.6490999999999998,2022,1,3,March,Friday,12,False,2022-03,1.6490999999999998,6.0,Luxury (>$14),XL,Spring,Medium
JBW-95055-851,2021-07-22,47355-97488-XS,A-M-1,5,Anjanette Goldie,agoldieiw@goo.gl,United States,1.0,11.25,56.25,Arabica,Medium,No,Danbury,6816,United States,agoldieiw@goo.gl,No,0,UNKNOWN,1,Ara,1.0,11.25,1.0125,2021,3,7,July,Thursday,29,False,2021-07,5.0625,9.0,Premium ($10-14),Large,Summer,High
AHY-20324-088,2020-09-06,63499-24884-PP,L-L-0.2,2,Nicky Ayris,nayrisix@t-online.de,United Kingdom,0.2,4.755,9.51,Libriac,Large,Yes,Kinloch,PH43,United Kingdom,nayrisix@t-online.de,Yes,0,+44 (627) 552-5656,0,Lib,0.2,4.755,0.61815,2020,3,9,September,Sunday,36,True,2020-09,1.2363,13.0,Budget (<$7),Small,Autumn,Low
ZSL-66684-103,2019-12-28,39193-51770-FM,E-M-0.2,2,Laryssa Benediktovich,lbenediktovichiy@wunderground.com,United States,0.2,4.125,8.25,Excelsa,Medium,Yes,Jacksonville,32209,United States,lbenediktovichiy@wunderground.com,Yes,0,+1 (904) 330-1211,0,Exc,0.2,4.125,0.45375,2019,4,12,December,Saturday,52,True,2019-12,0.9075,11.0,Budget (<$7),Small,Winter,Low
WNE-73911-475,2020-04-20,61323-91967-GG,L-D-0.5,6,Theo Jacobovitz,tjacobovitziz@cbc.ca,United States,0.5,7.77,46.62,Libriac,Dark,No,Houston,77299,United States,tjacobovitziz@cbc.ca,No,0,+1 (713) 642-2082,0,Lib,0.5,7.77,1.0101,2020,2,4,April,Monday,17,False,2020-04,6.0606,13.0,Standard ($7-10),Medium,Spring,High
OVO-01283-090,2022-03-17,15958-25089-OS,L-L-2.5,2,Jeno Druitt,jdruittj1@feedburner.com,United States,2.5,36.455,72.91,Libriac,Large,Yes,Pasadena,91186,United States,jdruittj1@feedburner.com,Yes,0,+1 (650) 693-6904,0,Lib,2.5,36.455,4.7391499999999995,2022,1,3,March,Thursday,11,False,2022-03,9.478299999999999,13.0,Luxury (>$14),XL,Spring,Top
TXH-78646-919,2021-05-14,98430-37820-UV,R-D-0.2,3,Deonne Shortall,dshortallj2@wikipedia.org,United States,0.2,2.6849999999999996,8.055,Robusta,Dark,Yes,Santa Ana,92725,United States,dshortallj2@wikipedia.org,Yes,0,+1 (714) 917-8665,0,Rob,0.2,2.6849999999999996,0.16109999999999997,2021,2,5,May,Friday,19,False,2021-05,0.4832999999999999,6.0,Budget (<$7),Small,Spring,Low
CYZ-37122-164,2019-01-06,21798-04171-XC,E-M-0.5,2,Wilton Cottier,wcottierj3@cafepress.com,United States,0.5,8.25,16.5,Excelsa,Medium,No,San Jose,95160,United States,wcottierj3@cafepress.com,No,0,+1 (408) 261-7902,0,Exc,0.5,8.25,0.9075,2019,1,1,January,Sunday,1,True,2019-01,1.815,11.0,Standard ($7-10),Medium,Winter,Medium
AGQ-06534-750,2019-04-24,52798-46508-HP,A-L-1,5,Kevan Grinsted,kgrinstedj4@google.com.br,Ireland,1.0,12.95,64.75,Arabica,Large,No,Tallaght,D24,Ireland,kgrinstedj4@google.com.br,No,0,+353 (773) 225-6216,0,Ara,1.0,12.95,1.1655,2019,2,4,April,Wednesday,17,False,2019-04,5.8275,9.0,Premium ($10-14),Large,Spring,Top
QVL-32245-818,2021-05-30,46478-42970-EM,A-M-0.5,5,Dionne Skyner,dskynerj5@hubpages.com,United States,0.5,6.75,33.75,Arabica,Medium,No,Colorado Springs,80935,United States,dskynerj5@hubpages.com,No,0,+1 (719) 937-4913,0,Ara,0.5,6.75,0.6074999999999999,2021,2,5,May,Sunday,21,True,2021-05,3.0374999999999996,9.0,Budget (<$7),Medium,Spring,High
SEC-91807-425,2021-01-31,94091-86957-HX,A-M-1,2,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,1.0,11.25,22.5,Arabica,Medium,No,Beaumont,D17,Ireland,jdymokeje@prnewswire.com,No,0,+353 (390) 459-9269,0,Ara,1.0,11.25,1.0125,2021,1,1,January,Sunday,4,True,2021-01,2.025,9.0,Premium ($10-14),Large,Winter,Medium
MHM-44857-599,2019-09-12,26295-44907-DK,L-D-1,1,Ambrosio Weinmann,aweinmannj8@shinystat.com,United States,1.0,12.95,12.95,Libriac,Dark,No,Cincinnati,45999,United States,aweinmannj8@shinystat.com,No,0,+1 (513) 966-3308,0,Lib,1.0,12.95,1.6835,2019,3,9,September,Thursday,37,False,2019-09,1.6835,13.0,Premium ($10-14),Large,Autumn,Low
KGC-95046-911,2020-06-30,95351-96177-QV,A-M-2.5,2,Elden Andriessen,eandriessenj9@europa.eu,United States,2.5,25.874999999999996,51.74999999999999,Arabica,Medium,Yes,Saint Louis,63121,United States,eandriessenj9@europa.eu,Yes,0,+1 (314) 307-5250,0,Ara,2.5,25.874999999999996,2.3287499999999994,2020,2,6,June,Tuesday,27,False,2020-06,4.657499999999999,9.0,Luxury (>$14),XL,Summer,High
RZC-75150-413,2020-03-25,92204-96636-BS,E-D-0.5,5,Roxie Deaconson,rdeaconsonja@archive.org,United States,0.5,7.29,36.45,Excelsa,Dark,No,Yonkers,10705,United States,rdeaconsonja@archive.org,No,0,+1 (914) 524-1161,0,Exc,0.5,7.29,0.8019000000000001,2020,1,3,March,Wednesday,13,False,2020-03,4.0095,11.0,Standard ($7-10),Medium,Spring,High
EYH-88288-452,2021-04-14,03010-30348-UA,L-L-2.5,5,Davida Caro,dcarojb@twitter.com,United States,2.5,36.455,182.27499999999998,Libriac,Large,Yes,Baltimore,21290,United States,dcarojb@twitter.com,Yes,0,+1 (410) 594-3041,0,Lib,2.5,36.455,4.7391499999999995,2021,2,4,April,Wednesday,15,False,2021-04,23.695749999999997,13.0,Luxury (>$14),XL,Spring,Top
NYQ-24237-772,2019-08-16,13441-34686-SW,L-D-0.5,4,Johna Bluck,jbluckjc@imageshack.us,United States,0.5,7.77,31.08,Libriac,Dark,No,Jacksonville,32230,United States,jbluckjc@imageshack.us,No,0,+1 (904) 875-3139,0,Lib,0.5,7.77,1.0101,2019,3,8,August,Friday,33,False,2019-08,4.0404,13.0,Standard ($7-10),Medium,Summer,High
THE-61147-027,2019-12-31,94091-86957-HX,L-D-1,2,Jimmy Dymoke,jdymokeje@prnewswire.com,Ireland,1.0,12.95,25.9,Libriac,Dark,No,Beaumont,D17,Ireland,jdymokeje@prnewswire.com,No,0,+353 (390) 459-9269,0,Lib,1.0,12.95,1.6835,2019,4,12,December,Tuesday,1,False,2019-12,3.367,13.0,Premium ($10-14),Large,Winter,Medium
PTY-86420-119,2021-04-12,25504-41681-WA,A-D-0.5,4,Orland Tadman,otadmanjf@ft.com,United States,0.5,5.97,23.88,Arabica,Dark,Yes,Miami,33196,United States,otadmanjf@ft.com,Yes,0,+1 (305) 205-3682,0,Ara,0.5,5.97,0.5373,2021,2,4,April,Monday,15,False,2021-04,2.1492,9.0,Budget (<$7),Medium,Spring,Medium
QHL-27188-431,2019-09-28,75443-07820-DZ,L-L-0.5,2,Barrett Gudde,bguddejg@dailymotion.com,United States,0.5,9.51,19.02,Libriac,Large,No,San Francisco,94121,United States,bguddejg@dailymotion.com,No,0,UNKNOWN,1,Lib,0.5,9.51,1.2363,2019,3,9,September,Saturday,39,True,2019-09,2.4726,13.0,Standard ($7-10),Medium,Autumn,Medium
MIS-54381-047,2022-06-15,39276-95489-XV,A-D-0.5,5,Nathan Sictornes,nsictornesjh@buzzfeed.com,Ireland,0.5,5.97,29.849999999999998,Arabica,Dark,Yes,Sandyford,D04,Ireland,nsictornesjh@buzzfeed.com,Yes,0,+353 (410) 713-0145,0,Ara,0.5,5.97,0.5373,2022,2,6,June,Wednesday,24,False,2022-06,2.6865,9.0,Budget (<$7),Medium,Summer,High
TBB-29780-459,2019-07-15,61437-83623-PZ,A-L-0.5,1,Vivyan Dunning,vdunningji@independent.co.uk,United States,0.5,7.77,7.77,Arabica,Large,Yes,Punta Gorda,33982,United States,vdunningji@independent.co.uk,Yes,0,UNKNOWN,1,Ara,0.5,7.77,0.6992999999999999,2019,3,7,July,Monday,29,False,2019-07,0.6992999999999999,9.0,Standard ($7-10),Medium,Summer,Low
ASS-05878-128,2020-10-10,66580-33745-OQ,E-L-0.5,2,Shelley Gehring,sgehringjl@gnu.org,United States,0.5,8.91,17.82,Excelsa,Large,No,Spartanburg,29305,United States,sgehringjl@gnu.org,No,0,+1 (864) 940-7075,0,Exc,0.5,8.91,0.9801,2020,4,10,October,Saturday,41,True,2020-10,1.9602,11.0,Standard ($7-10),Medium,Autumn,Medium
EGK-03027-418,2021-06-06,19820-29285-FD,E-M-0.2,3,Barrie Fallowes,bfallowesjm@purevolume.com,United States,0.2,4.125,12.375,Excelsa,Medium,No,Bakersfield,93305,United States,bfallowesjm@purevolume.com,No,0,+1 (805) 975-3527,0,Exc,0.2,4.125,0.45375,2021,2,6,June,Sunday,22,True,2021-06,1.36125,11.0,Budget (<$7),Small,Summer,Low
BLI-21697-702,2019-12-05,21141-12455-VB,A-M-0.5,2,Shelli De Banke,sdejo@newsvine.com,United States,0.5,6.75,13.5,Arabica,Medium,Yes,Saint Louis,63169,United States,sdejo@newsvine.com,Yes,0,+1 (314) 496-2561,0,Ara,0.5,6.75,0.6074999999999999,2019,4,12,December,Thursday,49,False,2019-12,1.2149999999999999,9.0,Budget (<$7),Medium,Winter,Low
SOK-43535-680,2022-04-04,58443-95866-YO,E-M-0.5,3,Stearne Count,scountjq@nba.com,United States,0.5,8.25,24.75,Excelsa,Medium,No,Young America,55564,United States,scountjq@nba.com,No,0,+1 (952) 721-7276,0,Exc,0.5,8.25,0.9075,2022,2,4,April,Monday,14,False,2022-04,2.7225,11.0,Standard ($7-10),Medium,Spring,Medium
XUE-87260-201,2022-02-08,89646-21249-OH,R-M-0.2,6,Selia Ragles,sraglesjr@blogtalkradio.com,United States,0.2,2.985,17.91,Robusta,Medium,No,Fort Smith,72905,United States,sraglesjr@blogtalkradio.com,No,0,+1 (479) 494-1369,0,Rob,0.2,2.985,0.17909999999999998,2022,1,2,February,Tuesday,6,False,2022-02,1.0745999999999998,6.0,Budget (<$7),Small,Winter,Medium
AIA-98989-755,2020-05-09,34704-83143-KS,R-M-0.2,1,Sacha Bruun,sbruunjt@blogtalkradio.com,United States,0.2,2.985,2.985,Robusta,Medium,No,Stockton,95210,United States,sbruunjt@blogtalkradio.com,No,0,+1 (209) 784-1969,0,Rob,0.2,2.985,0.17909999999999998,2020,2,5,May,Saturday,19,True,2020-05,0.17909999999999998,6.0,Budget (<$7),Small,Spring,Low
